#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
277168:5109,148:148,1469223120,STABLE BEAMS,6500,8197.800275261,7946.568899517,28.3,HFOC
277168:5109,149:149,1469223143,STABLE BEAMS,6500,8196.519916249,7965.724997615,28.2,HFOC
277168:5109,150:150,1469223167,STABLE BEAMS,6500,8191.479609368,7940.471370310,28.2,HFOC
277168:5109,151:151,1469223190,STABLE BEAMS,6500,8189.962059531,7940.068430998,28.2,HFOC
277168:5109,152:152,1469223213,STABLE BEAMS,6500,8195.152076527,7935.590450133,28.2,HFOC
277168:5109,153:153,1469223237,STABLE BEAMS,6500,8179.036400924,7950.037481908,28.2,HFOC
277168:5109,154:154,1469223260,STABLE BEAMS,6500,8180.942755818,7644.649596542,28.2,HFOC
277168:5109,155:155,1469223283,STABLE BEAMS,6500,8171.434457721,7645.708816083,28.2,HFOC
277168:5109,156:156,1469223307,STABLE BEAMS,6500,8167.873250713,7723.925485243,28.2,HFOC
277168:5109,157:157,1469223330,STABLE BEAMS,6500,8166.262727626,7816.500252420,28.1,HFOC
277168:5109,158:158,1469223353,STABLE BEAMS,6500,8166.371344376,7918.173628499,28.1,HFOC
277168:5109,159:159,1469223377,STABLE BEAMS,6500,8165.944720690,7856.365516535,28.1,HFOC
277168:5109,160:160,1469223400,STABLE BEAMS,6500,8165.621884447,7936.573636607,28.1,HFOC
277168:5109,161:161,1469223423,STABLE BEAMS,6500,8153.983430604,7862.623341906,28.1,HFOC
277168:5109,162:162,1469223446,STABLE BEAMS,6500,8161.943228034,7902.704619601,28.1,HFOC
277168:5109,163:163,1469223470,STABLE BEAMS,6500,8171.368086938,7900.597837139,28.2,HFOC
277168:5109,164:164,1469223493,STABLE BEAMS,6500,8170.592749606,7943.733287491,28.2,HFOC
277168:5109,165:165,1469223516,STABLE BEAMS,6500,8139.023935101,7881.111837950,28.1,HFOC
277168:5109,166:166,1469223540,STABLE BEAMS,6500,8157.512341673,7929.326777240,28.1,HFOC
277168:5109,167:167,1469223563,STABLE BEAMS,6500,8153.892292739,7886.814234719,28.1,HFOC
277168:5109,168:168,1469223586,STABLE BEAMS,6500,8148.703221141,7909.260069424,28.1,HFOC
277168:5109,169:169,1469223610,STABLE BEAMS,6500,8150.612436295,7922.147029897,28.1,HFOC
277168:5109,170:170,1469223633,STABLE BEAMS,6500,8148.269217051,7919.774724890,28.1,HFOC
277168:5109,171:171,1469223656,STABLE BEAMS,6500,8146.744441179,7918.746211846,28.1,HFOC
277168:5109,172:172,1469223680,STABLE BEAMS,6500,8143.648279634,7915.209724042,28.1,HFOC
277168:5109,173:173,1469223703,STABLE BEAMS,6500,8137.362456754,7858.855936314,28.0,HFOC
277168:5109,174:174,1469223726,STABLE BEAMS,6500,8134.701088740,7896.563941089,28.0,HFOC
277168:5109,175:175,1469223750,STABLE BEAMS,6500,8133.369148786,7907.785288555,28.0,HFOC
277168:5109,176:176,1469223773,STABLE BEAMS,6500,8130.062102829,7904.352081960,28.0,HFOC
277168:5109,177:177,1469223796,STABLE BEAMS,6500,8125.410647217,7901.317478227,28.0,HFOC
277168:5109,178:178,1469223819,STABLE BEAMS,6500,8121.136853894,7865.038561090,28.0,HFOC
277168:5109,179:179,1469223843,STABLE BEAMS,6500,8120.041327435,7862.342111750,28.0,HFOC
277168:5109,180:180,1469223866,STABLE BEAMS,6500,8106.829872336,7881.232493305,27.9,HFOC
277168:5109,181:181,1469223889,STABLE BEAMS,6500,8109.498030157,7882.661207826,27.9,HFOC
277168:5109,182:182,1469223913,STABLE BEAMS,6500,8102.668808703,7846.520500098,27.9,HFOC
277168:5109,183:183,1469223936,STABLE BEAMS,6500,8098.772659429,7873.454210834,27.9,HFOC
277168:5109,184:184,1469223959,STABLE BEAMS,6500,8095.366850713,7839.433876678,27.9,HFOC
277168:5109,185:185,1469223983,STABLE BEAMS,6500,8097.482138473,7863.519177736,27.9,HFOC
277168:5109,186:186,1469224006,STABLE BEAMS,6500,8083.152648836,7820.252963194,27.9,HFOC
277168:5109,187:187,1469224029,STABLE BEAMS,6500,8062.734145941,7809.385318647,27.8,HFOC
277168:5109,188:188,1469224053,STABLE BEAMS,6500,8069.035805357,7775.991623684,27.8,HFOC
277168:5109,189:189,1469224076,STABLE BEAMS,6500,8069.036409855,7845.361934227,27.8,HFOC
277168:5109,190:190,1469224099,STABLE BEAMS,6500,8064.620367624,7731.741638830,27.8,HFOC
277168:5109,191:191,1469224122,STABLE BEAMS,6500,8062.170684987,7839.868708309,27.8,HFOC
277168:5109,192:192,1469224146,STABLE BEAMS,6500,8059.018944378,7816.574383396,27.8,HFOC
277168:5109,193:193,1469224169,STABLE BEAMS,6500,8052.618166223,7771.081642325,27.8,HFOC
277168:5109,194:194,1469224192,STABLE BEAMS,6500,8046.534732955,7814.885932468,27.7,HFOC
277168:5109,195:195,1469224216,STABLE BEAMS,6500,8051.699043052,7810.049783819,27.8,HFOC
277168:5109,196:196,1469224239,STABLE BEAMS,6500,8052.677424947,7750.880770938,27.8,HFOC
277168:5109,197:197,1469224262,STABLE BEAMS,6500,8051.650667718,7830.828925496,27.8,HFOC
277168:5109,198:198,1469224286,STABLE BEAMS,6500,8052.364804217,7830.903520146,27.8,HFOC
277168:5109,199:199,1469224309,STABLE BEAMS,6500,8051.044763007,7609.135008328,27.7,HFOC
277168:5109,200:200,1469224332,STABLE BEAMS,6500,8034.852145998,7815.371613420,27.7,HFOC
277168:5109,201:201,1469224356,STABLE BEAMS,6500,8040.197804145,7819.298331145,27.7,HFOC
277168:5109,202:202,1469224379,STABLE BEAMS,6500,8063.591417618,7841.280515913,27.8,HFOC
277168:5109,203:203,1469224402,STABLE BEAMS,6500,8044.417465774,7811.649352093,27.7,HFOC
277168:5109,204:204,1469224426,STABLE BEAMS,6500,8046.068469550,7813.923025603,27.7,HFOC
277168:5109,205:205,1469224449,STABLE BEAMS,6500,8047.846417480,7815.539317661,27.7,HFOC
277168:5109,206:206,1469224472,STABLE BEAMS,6500,8050.077841194,7826.472003403,27.7,HFOC
277168:5109,207:207,1469224495,STABLE BEAMS,6500,8032.922547293,7792.601185608,27.7,HFOC
277168:5109,208:208,1469224519,STABLE BEAMS,6500,8037.387739959,7818.221945988,27.7,HFOC
277168:5109,209:209,1469224542,STABLE BEAMS,6500,8032.234165993,7793.213254673,27.7,HFOC
277168:5109,210:210,1469224565,STABLE BEAMS,6500,8030.729133193,7810.861255578,27.7,HFOC
277168:5109,211:211,1469224589,STABLE BEAMS,6500,8035.929424997,7805.898398476,27.7,HFOC
277168:5109,212:212,1469224612,STABLE BEAMS,6500,8020.428093858,7799.726476514,27.6,HFOC
277168:5109,213:213,1469224635,STABLE BEAMS,6500,8022.750793291,7761.300926509,27.7,HFOC
277168:5109,214:214,1469224659,STABLE BEAMS,6500,8020.383925907,7799.274206750,27.6,HFOC
277168:5109,215:215,1469224682,STABLE BEAMS,6500,8015.605103633,7795.586456165,27.6,HFOC
277168:5109,216:216,1469224705,STABLE BEAMS,6500,8010.667310229,7790.398997881,27.6,HFOC
277168:5109,217:217,1469224729,STABLE BEAMS,6500,8003.007997020,7783.302449238,27.6,HFOC
277168:5109,218:218,1469224752,STABLE BEAMS,6500,7998.526044648,7769.417373117,27.6,HFOC
277168:5109,219:219,1469224775,STABLE BEAMS,6500,7994.409341594,7775.722077463,27.6,HFOC
277168:5109,220:220,1469224798,STABLE BEAMS,6500,7991.958298325,7773.035506000,27.5,HFOC
277168:5109,221:221,1469224822,STABLE BEAMS,6500,7991.759740177,7763.249969349,27.5,HFOC
277168:5109,222:222,1469224845,STABLE BEAMS,6500,7968.164854290,7741.321706918,27.5,HFOC
277168:5109,223:223,1469224868,STABLE BEAMS,6500,7981.682559152,7672.680837695,27.5,HFOC
277168:5109,224:224,1469224892,STABLE BEAMS,6500,7994.198080457,7775.317838931,27.6,HFOC
277168:5109,225:225,1469224915,STABLE BEAMS,6500,8003.015259841,7773.529056667,27.6,HFOC
277168:5109,226:226,1469224938,STABLE BEAMS,6500,8004.675999366,7787.211372123,27.6,HFOC
277168:5109,227:227,1469224962,STABLE BEAMS,6500,7988.589975140,7772.880199206,27.5,HFOC
277168:5109,228:228,1469224985,STABLE BEAMS,6500,7991.829356684,7776.257111228,27.5,HFOC
277168:5109,229:229,1469225008,STABLE BEAMS,6500,7986.633902234,7771.136537209,27.5,HFOC
277168:5109,230:230,1469225032,STABLE BEAMS,6500,7989.169336869,7742.693665708,27.5,HFOC
277168:5109,231:231,1469225055,STABLE BEAMS,6500,7990.408556783,7771.765738867,27.5,HFOC
277168:5109,232:232,1469225078,STABLE BEAMS,6500,7987.835645313,7520.297782556,27.5,HFOC
277168:5109,233:233,1469225101,STABLE BEAMS,6500,7976.862766277,7490.650665143,27.5,HFOC
277168:5109,234:234,1469225125,STABLE BEAMS,6500,7981.781251408,7655.208178515,27.5,HFOC
277168:5109,235:235,1469225148,STABLE BEAMS,6500,7988.656568759,7772.924906605,27.5,HFOC
277168:5109,236:236,1469225171,STABLE BEAMS,6500,7989.407254772,7773.729221716,27.5,HFOC
277168:5109,237:237,1469225195,STABLE BEAMS,6500,7976.480676298,7761.033858151,27.5,HFOC
277168:5109,238:238,1469225218,STABLE BEAMS,6500,7978.773781001,7754.132795166,27.5,HFOC
277168:5109,239:239,1469225241,STABLE BEAMS,6500,7976.639325715,7741.492492620,27.5,HFOC
277168:5109,240:240,1469225265,STABLE BEAMS,6500,7967.672477585,7723.021745345,27.5,HFOC
277168:5109,241:241,1469225288,STABLE BEAMS,6500,7968.920065393,7752.531798339,27.5,HFOC
277168:5109,242:242,1469225311,STABLE BEAMS,6500,7970.441962204,7754.821215018,27.5,HFOC
277168:5109,243:243,1469225335,STABLE BEAMS,6500,7969.166551405,7754.129747973,27.5,HFOC
277168:5109,244:244,1469225358,STABLE BEAMS,6500,7970.285111320,7726.079565227,27.5,HFOC
277168:5109,245:245,1469225381,STABLE BEAMS,6500,7972.121267521,7737.727386674,27.5,HFOC
277168:5109,246:246,1469225405,STABLE BEAMS,6500,7962.845372411,7747.655414889,27.4,HFOC
277168:5109,247:247,1469225428,STABLE BEAMS,6500,7957.399368415,7732.214434604,27.4,HFOC
277168:5109,248:248,1469225451,STABLE BEAMS,6500,7944.580210129,7729.705184743,27.4,HFOC
277168:5109,249:249,1469225475,STABLE BEAMS,6500,7948.655289810,7724.448944222,27.4,HFOC
277168:5109,250:250,1469225498,STABLE BEAMS,6500,7955.742622117,7721.380078698,27.4,HFOC
277168:5109,251:251,1469225521,STABLE BEAMS,6500,7952.148488095,7737.968211193,27.4,HFOC
277168:5109,252:252,1469225544,STABLE BEAMS,6500,7953.686610643,7699.427946949,27.4,HFOC
277168:5109,253:253,1469225568,STABLE BEAMS,6500,7954.066439554,7738.692222232,27.4,HFOC
277168:5109,254:254,1469225591,STABLE BEAMS,6500,7946.774708707,7721.788276572,27.4,HFOC
277168:5109,255:255,1469225614,STABLE BEAMS,6500,7932.138576026,7718.686075023,27.3,HFOC
277168:5109,256:256,1469225638,STABLE BEAMS,6500,7936.218237990,7448.608605386,27.4,HFOC
277168:5109,257:257,1469225661,STABLE BEAMS,6500,7937.010863519,7721.886064879,27.4,HFOC
277168:5109,258:258,1469225684,STABLE BEAMS,6500,7932.093729529,7717.168011330,27.3,HFOC
277168:5109,259:259,1469225708,STABLE BEAMS,6500,7930.656803641,7705.157283791,27.3,HFOC
277168:5109,260:260,1469225731,STABLE BEAMS,6500,7928.685891880,7713.915808519,27.3,HFOC
277168:5109,261:261,1469225754,STABLE BEAMS,6500,7923.338246095,7708.736735003,27.3,HFOC
277168:5109,262:262,1469225778,STABLE BEAMS,6500,7929.547720162,7695.926451909,27.3,HFOC
277168:5109,263:263,1469225801,STABLE BEAMS,6500,7921.805313264,7708.959306797,27.3,HFOC
277168:5109,264:264,1469225824,STABLE BEAMS,6500,7900.839298996,7678.682312022,27.2,HFOC
277168:5109,265:265,1469225847,STABLE BEAMS,6500,7913.346418579,7700.547082601,27.3,HFOC
277168:5109,266:266,1469225871,STABLE BEAMS,6500,7912.143611852,7699.801385467,27.3,HFOC
277168:5109,267:267,1469225894,STABLE BEAMS,6500,7908.444083789,7620.307667172,27.3,HFOC
277168:5109,268:268,1469225917,STABLE BEAMS,6500,7907.487936584,7570.987345256,27.3,HFOC
277168:5109,269:269,1469225941,STABLE BEAMS,6500,7911.886556900,7604.748252622,27.3,HFOC
277168:5109,270:270,1469225964,STABLE BEAMS,6500,7901.013332269,7526.141637233,27.2,HFOC
277168:5109,271:271,1469225987,STABLE BEAMS,6500,7890.471469209,7574.837450038,27.2,HFOC
277168:5109,272:272,1469226011,STABLE BEAMS,6500,7894.594948756,7597.788239635,27.2,HFOC
277168:5109,273:273,1469226034,STABLE BEAMS,6500,7811.007526471,7533.218093140,26.9,HFOC
277168:5109,274:274,1469226057,STABLE BEAMS,6500,7777.469228296,7489.112937155,26.8,HFOC
277168:5109,275:275,1469226081,STABLE BEAMS,6500,7672.901825968,7407.249714491,26.4,HFOC
277168:5109,276:276,1469226104,STABLE BEAMS,6500,7323.688284997,7098.281661235,25.2,HFOC
277168:5109,277:277,1469226127,STABLE BEAMS,6500,7581.021592490,7309.600158178,26.1,HFOC
277168:5109,278:278,1469226151,STABLE BEAMS,6500,7772.757313632,7466.156603255,26.8,HFOC
277168:5109,279:279,1469226174,STABLE BEAMS,6500,7883.741245099,7544.361085878,27.2,HFOC
277168:5109,280:280,1469226197,STABLE BEAMS,6500,7867.939824652,7500.801685886,27.1,HFOC
277168:5109,281:281,1469226220,STABLE BEAMS,6500,7871.781714248,7533.434615830,27.1,HFOC
277168:5109,282:282,1469226244,STABLE BEAMS,6500,7876.620085377,7556.185663593,27.1,HFOC
277168:5109,283:283,1469226267,STABLE BEAMS,6500,7871.090655748,7570.531794905,27.1,HFOC
277168:5109,284:284,1469226290,STABLE BEAMS,6500,7871.159215948,7553.063409826,27.1,HFOC
277168:5109,285:285,1469226314,STABLE BEAMS,6500,7875.616045843,7593.888955084,27.1,HFOC
277168:5109,286:286,1469226337,STABLE BEAMS,6500,7859.420783406,7581.401890867,27.1,HFOC
277168:5109,287:287,1469226360,STABLE BEAMS,6500,7851.428424880,7560.499325922,27.1,HFOC
277168:5109,288:288,1469226384,STABLE BEAMS,6500,7860.876016759,7443.711674165,27.1,HFOC
277168:5109,289:289,1469226407,STABLE BEAMS,6500,7844.553024345,7399.819976867,27.0,HFOC
277168:5109,290:290,1469226430,STABLE BEAMS,6500,7855.738828246,7575.002881144,27.1,HFOC
277168:5109,291:291,1469226454,STABLE BEAMS,6500,7853.255928206,7564.987495088,27.1,HFOC
277168:5109,292:292,1469226477,STABLE BEAMS,6500,7849.051544428,7550.348615277,27.1,HFOC
277168:5109,293:293,1469226500,STABLE BEAMS,6500,7845.046538740,7568.027802934,27.0,HFOC
277168:5109,294:294,1469226523,STABLE BEAMS,6500,7847.658506942,7393.447702899,27.0,HFOC
277168:5109,295:295,1469226547,STABLE BEAMS,6500,7837.790260088,7411.409325431,27.0,HFOC
277168:5109,296:296,1469226570,STABLE BEAMS,6500,7817.816842051,7426.318737164,26.9,HFOC
277168:5109,297:297,1469226593,STABLE BEAMS,6500,7834.894269854,7507.636135760,27.0,HFOC
277168:5109,298:298,1469226617,STABLE BEAMS,6500,7831.708497333,7522.487578449,27.0,HFOC
277168:5109,299:299,1469226640,STABLE BEAMS,6500,7830.350827503,7521.514071949,27.0,HFOC
277168:5109,300:300,1469226663,STABLE BEAMS,6500,7827.759257096,7514.015436454,27.0,HFOC
277168:5109,301:301,1469226687,STABLE BEAMS,6500,7836.177146315,7559.930615776,27.0,HFOC
277168:5109,302:302,1469226710,STABLE BEAMS,6500,7816.521372358,7520.177949180,26.9,HFOC
277168:5109,303:303,1469226733,STABLE BEAMS,6500,7804.305465078,7528.386761564,26.9,HFOC
277168:5109,304:304,1469226757,STABLE BEAMS,6500,7822.869052088,7537.007036935,27.0,HFOC
277168:5109,305:305,1469226780,STABLE BEAMS,6500,7819.652188149,7543.545657107,27.0,HFOC
277168:5109,306:306,1469226803,STABLE BEAMS,6500,7805.982730933,7521.429371974,26.9,HFOC
277168:5109,307:307,1469226827,STABLE BEAMS,6500,7807.597375377,7506.061429524,26.9,HFOC
277168:5109,308:308,1469226850,STABLE BEAMS,6500,7803.224113601,7531.536505950,26.9,HFOC
277168:5109,309:309,1469226873,STABLE BEAMS,6500,7797.427569477,7265.825780131,26.9,HFOC
277168:5109,310:310,1469226896,STABLE BEAMS,6500,7807.180658487,7318.536235876,26.9,HFOC
277168:5109,311:311,1469226920,STABLE BEAMS,6500,7790.677596909,7507.982456334,26.9,HFOC
277168:5109,312:312,1469226943,STABLE BEAMS,6500,7780.619993965,7366.476876115,26.8,HFOC
277168:5109,313:313,1469226966,STABLE BEAMS,6500,7789.953878414,6612.233602018,26.8,HFOC
277168:5109,314:314,1469226990,STABLE BEAMS,6500,7786.235473170,7193.032399091,26.8,HFOC
277168:5109,315:315,1469227013,STABLE BEAMS,6500,7783.853221997,7491.747093643,26.8,HFOC
277168:5109,316:316,1469227036,STABLE BEAMS,6500,7792.632984621,7492.455616957,26.9,HFOC
277168:5109,317:317,1469227060,STABLE BEAMS,6500,7779.654848960,7511.644245685,26.8,HFOC
277168:5109,318:318,1469227083,STABLE BEAMS,6500,7769.983577677,7493.878280170,26.8,HFOC
277168:5109,319:319,1469227106,STABLE BEAMS,6500,7776.000751270,7497.283645895,26.8,HFOC
277168:5109,320:320,1469227130,STABLE BEAMS,6500,7773.850841349,7475.104955725,26.8,HFOC
277168:5109,321:321,1469227153,STABLE BEAMS,6500,7771.576837326,7456.181982351,26.8,HFOC
277168:5109,322:322,1469227176,STABLE BEAMS,6500,7769.765952036,7463.281877174,26.8,HFOC
277168:5109,323:323,1469227199,STABLE BEAMS,6500,7768.017619405,7482.098251084,26.8,HFOC
277168:5109,324:324,1469227223,STABLE BEAMS,6500,7769.331305942,7481.753658192,26.8,HFOC
277168:5109,325:325,1469227246,STABLE BEAMS,6500,7767.696639623,7489.790579483,26.8,HFOC
277168:5109,326:326,1469227269,STABLE BEAMS,6500,7750.756085296,7464.000194914,26.7,HFOC
277168:5109,327:327,1469227293,STABLE BEAMS,6500,7753.167813288,7487.522440594,26.7,HFOC
277168:5109,328:328,1469227316,STABLE BEAMS,6500,7756.608255470,7491.730162985,26.7,HFOC
277168:5109,329:329,1469227339,STABLE BEAMS,6500,7755.178109737,7489.721733350,26.7,HFOC
277168:5109,330:330,1469227363,STABLE BEAMS,6500,7759.598544449,7366.371861577,26.7,HFOC
277168:5109,331:331,1469227386,STABLE BEAMS,6500,7752.048313444,7439.397287121,26.7,HFOC
277168:5109,332:332,1469227409,STABLE BEAMS,6500,7744.428267042,7432.576955028,26.7,HFOC
277168:5109,333:333,1469227433,STABLE BEAMS,6500,7744.846090871,7450.390996263,26.7,HFOC
277168:5109,334:334,1469227456,STABLE BEAMS,6500,7746.509446644,7470.473273667,26.7,HFOC
277168:5109,335:335,1469227479,STABLE BEAMS,6500,7744.344945151,7477.726413234,26.7,HFOC
277168:5109,336:336,1469227503,STABLE BEAMS,6500,7741.848875936,7419.904477983,26.7,HFOC
277168:5109,337:337,1469227526,STABLE BEAMS,6500,7740.133671513,6885.542015160,26.7,HFOC
277168:5109,338:338,1469227549,STABLE BEAMS,6500,7738.802828701,7136.896842779,26.7,HFOC
277168:5109,339:339,1469227572,STABLE BEAMS,6500,7736.903825145,7473.977397285,26.7,HFOC
277168:5109,340:340,1469227596,STABLE BEAMS,6500,7740.397646358,7477.441558536,26.7,HFOC
277168:5109,341:341,1469227619,STABLE BEAMS,6500,7737.556501359,7436.298471175,26.7,HFOC
277168:5109,342:342,1469227642,STABLE BEAMS,6500,7719.914339135,7450.953797207,26.6,HFOC
277168:5109,343:343,1469227666,STABLE BEAMS,6500,7714.632513730,7407.211360702,26.6,HFOC
277168:5109,344:344,1469227689,STABLE BEAMS,6500,7720.375560665,7423.049097902,26.6,HFOC
277168:5109,345:345,1469227712,STABLE BEAMS,6500,7718.666343249,7438.761209729,26.6,HFOC
277168:5109,346:346,1469227736,STABLE BEAMS,6500,7721.299816849,7421.050708168,26.6,HFOC
277168:5109,347:347,1469227759,STABLE BEAMS,6500,7720.053071107,7440.804068207,26.6,HFOC
277168:5109,348:348,1469227782,STABLE BEAMS,6500,7710.748082825,7452.559866112,26.6,HFOC
277168:5109,349:349,1469227806,STABLE BEAMS,6500,7711.716327030,7441.964174351,26.6,HFOC
277168:5109,350:350,1469227829,STABLE BEAMS,6500,7695.969014204,7427.873371375,26.5,HFOC
277168:5109,351:351,1469227852,STABLE BEAMS,6500,7702.224199938,7443.989420354,26.5,HFOC
277168:5109,352:352,1469227876,STABLE BEAMS,6500,7702.413499481,7433.996717043,26.5,HFOC
277168:5109,353:353,1469227899,STABLE BEAMS,6500,7699.148442231,7344.985117904,26.5,HFOC
277168:5109,354:354,1469227922,STABLE BEAMS,6500,7704.078210142,7396.468251033,26.6,HFOC
277168:5109,355:355,1469227945,STABLE BEAMS,6500,7695.452178962,7429.611459777,26.5,HFOC
277168:5109,356:356,1469227969,STABLE BEAMS,6500,7687.814105516,7411.621214598,26.5,HFOC
277168:5109,357:357,1469227992,STABLE BEAMS,6500,7686.779658564,7432.327395836,26.5,HFOC
277168:5109,358:358,1469228015,STABLE BEAMS,6500,7686.296828409,7398.908099857,26.5,HFOC
277168:5109,359:359,1469228039,STABLE BEAMS,6500,7683.553805068,7396.944611130,26.5,HFOC
277168:5109,360:360,1469228062,STABLE BEAMS,6500,7679.931330524,7423.101656730,26.5,HFOC
277168:5109,361:361,1469228085,STABLE BEAMS,6500,7660.956847544,7320.144834344,26.4,HFOC
277168:5109,362:362,1469228109,STABLE BEAMS,6500,7674.311700875,7417.738913603,26.4,HFOC
277168:5109,363:363,1469228132,STABLE BEAMS,6500,7667.860676143,6834.810008065,26.4,HFOC
277168:5109,364:364,1469228155,STABLE BEAMS,6500,7681.786746242,3830.537265610,26.5,HFOC
277168:5109,365:365,1469228179,STABLE BEAMS,6500,7661.283968751,7377.247160764,26.4,HFOC
277168:5109,366:366,1469228202,STABLE BEAMS,6500,7657.853661825,4409.681992610,26.4,HFOC
277168:5109,367:367,1469228225,STABLE BEAMS,6500,7659.932829040,7279.098999556,26.4,HFOC
277168:5109,368:368,1469228249,STABLE BEAMS,6500,7655.084761039,7398.340410081,26.4,HFOC
277168:5109,369:369,1469228272,STABLE BEAMS,6500,7652.130493967,7378.310857004,26.4,HFOC
277168:5109,370:370,1469228295,STABLE BEAMS,6500,7650.063198513,7395.221640307,26.4,HFOC
277168:5109,371:371,1469228318,STABLE BEAMS,6500,7648.593558819,7394.066514677,26.4,HFOC
277168:5109,372:372,1469228342,STABLE BEAMS,6500,7646.069726660,7392.674874584,26.4,HFOC
277168:5109,373:373,1469228365,STABLE BEAMS,6500,7643.465333898,7349.323869244,26.3,HFOC
277168:5109,374:374,1469228388,STABLE BEAMS,6500,7640.486634562,7386.755992617,26.3,HFOC
277168:5109,375:375,1469228412,STABLE BEAMS,6500,7639.279383549,7385.838812600,26.3,HFOC
277168:5109,376:376,1469228435,STABLE BEAMS,6500,7639.138606855,7376.449271665,26.3,HFOC
277168:5109,377:377,1469228458,STABLE BEAMS,6500,7638.841816634,7384.393021291,26.3,HFOC
277168:5109,378:378,1469228482,STABLE BEAMS,6500,7635.556899008,7372.733902183,26.3,HFOC
277168:5109,379:379,1469228505,STABLE BEAMS,6500,7634.119148385,7380.683460204,26.3,HFOC
277168:5109,380:380,1469228528,STABLE BEAMS,6500,7633.114100909,7340.729034221,26.3,HFOC
277168:5109,381:381,1469228552,STABLE BEAMS,6500,7632.680748128,7377.204906558,26.3,HFOC
277168:5109,382:382,1469228575,STABLE BEAMS,6500,7629.833084704,7375.791866096,26.3,HFOC
277168:5109,383:383,1469228598,STABLE BEAMS,6500,7626.829214206,5783.039032126,26.3,HFOC
277168:5109,384:384,1469228621,STABLE BEAMS,6500,7625.821586068,5142.616824149,26.3,HFOC
277168:5109,385:385,1469228645,STABLE BEAMS,6500,7625.475952271,7372.252971094,26.3,HFOC
277168:5109,386:386,1469228668,STABLE BEAMS,6500,7622.477923594,7350.805048418,26.3,HFOC
277168:5109,387:387,1469228691,STABLE BEAMS,6500,7616.354525698,7005.699701927,26.3,HFOC
277168:5109,388:388,1469228715,STABLE BEAMS,6500,7618.265879631,7150.455143219,26.3,HFOC
277168:5109,389:389,1469228738,STABLE BEAMS,6500,7617.009942152,7364.799873652,26.3,HFOC
277168:5109,390:390,1469228761,STABLE BEAMS,6500,7619.218786475,7366.807569041,26.3,HFOC
277168:5109,391:391,1469228785,STABLE BEAMS,6500,7618.572543198,7121.099659340,26.3,HFOC
277168:5109,392:392,1469228808,STABLE BEAMS,6500,7606.618015366,7355.805262815,26.2,HFOC
277168:5109,393:393,1469228831,STABLE BEAMS,6500,7607.924210086,7357.519503678,26.2,HFOC
277168:5109,394:394,1469228855,STABLE BEAMS,6500,7608.576685196,7357.944809891,26.2,HFOC
277168:5109,395:395,1469228878,STABLE BEAMS,6500,7605.522786328,7335.801829870,26.2,HFOC
277168:5109,396:396,1469228901,STABLE BEAMS,6500,7603.283470234,7353.748399135,26.2,HFOC
277168:5109,397:397,1469228924,STABLE BEAMS,6500,7593.248035382,7212.041494293,26.2,HFOC
277168:5109,398:398,1469228948,STABLE BEAMS,6500,7593.127871499,7346.952937401,26.2,HFOC
277168:5109,399:399,1469228971,STABLE BEAMS,6500,7596.722906592,7329.498164817,26.2,HFOC
277168:5109,400:400,1469228994,STABLE BEAMS,6500,7601.345943857,7333.676597773,26.2,HFOC
277168:5109,401:401,1469229018,STABLE BEAMS,6500,7584.001302156,7288.424143619,26.1,HFOC
277168:5109,402:402,1469229041,STABLE BEAMS,6500,7585.189721079,7325.106388197,26.1,HFOC
277168:5109,403:403,1469229064,STABLE BEAMS,6500,7583.363156171,7304.841604013,26.1,HFOC
277168:5109,404:404,1469229088,STABLE BEAMS,6500,7581.742742074,7333.533256932,26.1,HFOC
277168:5109,405:405,1469229111,STABLE BEAMS,6500,7578.648194227,7302.306506163,26.1,HFOC
277168:5109,406:406,1469229134,STABLE BEAMS,6500,7576.146549823,7280.967641633,26.1,HFOC
277168:5109,407:407,1469229158,STABLE BEAMS,6500,7572.233976564,7296.254182733,26.1,HFOC
277168:5109,408:408,1469229181,STABLE BEAMS,6500,7570.873780719,7315.325897412,26.1,HFOC
277168:5109,409:409,1469229204,STABLE BEAMS,6500,7569.910210468,7314.053686621,26.1,HFOC
277168:5109,410:410,1469229227,STABLE BEAMS,6500,7566.269349634,7244.408546753,26.1,HFOC
277168:5109,411:411,1469229251,STABLE BEAMS,6500,7562.774098663,7296.853709455,26.1,HFOC
277168:5109,412:412,1469229274,STABLE BEAMS,6500,7560.197822774,7312.690037481,26.1,HFOC
277168:5109,413:413,1469229298,STABLE BEAMS,6500,7557.962625612,7254.473980408,26.0,HFOC
277168:5109,414:414,1469229321,STABLE BEAMS,6500,7555.332389668,7309.413415739,26.0,HFOC
277168:5109,415:415,1469229344,STABLE BEAMS,6500,7552.924222216,7306.223882736,26.0,HFOC
277168:5109,416:416,1469229367,STABLE BEAMS,6500,7550.210700745,7304.165690010,26.0,HFOC
277168:5109,417:417,1469229391,STABLE BEAMS,6500,7548.237583810,7292.616397612,26.0,HFOC
277168:5109,418:418,1469229414,STABLE BEAMS,6500,7546.006135769,7299.736325200,26.0,HFOC
277168:5109,419:419,1469229437,STABLE BEAMS,6500,7543.499837445,7297.286698938,26.0,HFOC
277168:5109,420:420,1469229461,STABLE BEAMS,6500,7540.385261645,7265.873147834,26.0,HFOC
