#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
277168:5109,278:278,1469226151,STABLE BEAMS,6500,7702.413661089,7398.587694985,26.5,PLTZERO
277168:5109,279:279,1469226174,STABLE BEAMS,6500,7824.239851047,7487.421114374,27.0,PLTZERO
277168:5109,280:280,1469226197,STABLE BEAMS,6500,7808.209024268,7443.858076987,26.9,PLTZERO
277168:5109,281:281,1469226220,STABLE BEAMS,6500,7811.298362301,7475.550976042,26.9,PLTZERO
277168:5109,282:282,1469226244,STABLE BEAMS,6500,7815.428221954,7497.483190183,26.9,PLTZERO
277168:5109,283:283,1469226267,STABLE BEAMS,6500,7811.245585523,7512.971918299,26.9,PLTZERO
277168:5109,284:284,1469226290,STABLE BEAMS,6500,7811.489744606,7495.805350585,26.9,PLTZERO
277168:5109,285:285,1469226314,STABLE BEAMS,6500,7815.154216392,7535.589970447,26.9,PLTZERO
277168:5109,286:286,1469226337,STABLE BEAMS,6500,7799.415664194,7523.519390771,26.9,PLTZERO
277168:5109,287:287,1469226360,STABLE BEAMS,6500,7791.442879188,7502.736501984,26.9,PLTZERO
277168:5109,288:288,1469226384,STABLE BEAMS,6500,7800.898852779,7386.917404067,26.9,PLTZERO
277168:5109,289:289,1469226407,STABLE BEAMS,6500,7784.419297095,7343.095424836,26.8,PLTZERO
277168:5109,290:290,1469226430,STABLE BEAMS,6500,7795.503965194,7516.920596188,26.9,PLTZERO
277168:5109,291:291,1469226454,STABLE BEAMS,6500,7793.632584096,7507.552737233,26.9,PLTZERO
277168:5109,292:292,1469226477,STABLE BEAMS,6500,7788.828734608,7492.417640284,26.8,PLTZERO
277168:5109,293:293,1469226500,STABLE BEAMS,6500,7785.729878378,7510.805690538,26.8,PLTZERO
277168:5109,294:294,1469226523,STABLE BEAMS,6500,7787.194538314,7336.483298857,26.8,PLTZERO
277168:5109,295:295,1469226547,STABLE BEAMS,6500,7778.157890671,7355.020996051,26.8,PLTZERO
277168:5109,296:296,1469226570,STABLE BEAMS,6500,7758.251708625,7369.736487237,26.7,PLTZERO
277168:5109,297:297,1469226593,STABLE BEAMS,6500,7774.970302846,7450.215151557,26.8,PLTZERO
277168:5109,298:298,1469226617,STABLE BEAMS,6500,7771.393918730,7464.554412462,26.8,PLTZERO
277168:5109,299:299,1469226640,STABLE BEAMS,6500,7770.974793245,7464.479887013,26.8,PLTZERO
277168:5109,300:300,1469226663,STABLE BEAMS,6500,7767.998222728,7456.649679538,26.8,PLTZERO
277168:5109,301:301,1469226687,STABLE BEAMS,6500,7776.563571843,7502.418581738,26.8,PLTZERO
277168:5109,302:302,1469226710,STABLE BEAMS,6500,7757.682693953,7463.569988832,26.7,PLTZERO
277168:5109,303:303,1469226733,STABLE BEAMS,6500,7743.505706174,7469.736558534,26.7,PLTZERO
277168:5109,304:304,1469226757,STABLE BEAMS,6500,7762.641636337,7478.980441665,26.8,PLTZERO
277168:5109,305:305,1469226780,STABLE BEAMS,6500,7759.029767437,7485.063772301,26.7,PLTZERO
277168:5109,306:306,1469226803,STABLE BEAMS,6500,7744.848104506,7462.523300734,26.7,PLTZERO
277168:5109,307:307,1469226827,STABLE BEAMS,6500,7746.521152609,7447.344021603,26.7,PLTZERO
277168:5109,308:308,1469226850,STABLE BEAMS,6500,7741.385151482,7471.850612798,26.7,PLTZERO
277168:5109,309:309,1469226873,STABLE BEAMS,6500,7735.897493126,7208.490612728,26.7,PLTZERO
277168:5109,310:310,1469226896,STABLE BEAMS,6500,7745.827295861,7261.022925091,26.7,PLTZERO
277168:5109,311:311,1469226920,STABLE BEAMS,6500,7728.817488454,7448.367024525,26.6,PLTZERO
277168:5109,312:312,1469226943,STABLE BEAMS,6500,7717.098011560,7306.336011393,26.6,PLTZERO
277168:5109,313:313,1469226966,STABLE BEAMS,6500,7728.236629778,6559.847044713,26.6,PLTZERO
277168:5109,314:314,1469226990,STABLE BEAMS,6500,7724.002002074,7135.540254724,26.6,PLTZERO
277168:5109,315:315,1469227013,STABLE BEAMS,6500,7721.751024932,7431.975417444,26.6,PLTZERO
277168:5109,316:316,1469227036,STABLE BEAMS,6500,7730.546183370,7432.760440283,26.6,PLTZERO
277168:5109,317:317,1469227060,STABLE BEAMS,6500,7718.839107526,7452.923618220,26.6,PLTZERO
277168:5109,318:318,1469227083,STABLE BEAMS,6500,7709.499154736,7435.543162876,26.6,PLTZERO
277168:5109,319:319,1469227106,STABLE BEAMS,6500,7714.307629267,7437.801805621,26.6,PLTZERO
277168:5109,320:320,1469227130,STABLE BEAMS,6500,7711.492124122,7415.142658314,26.6,PLTZERO
277168:5109,321:321,1469227153,STABLE BEAMS,6500,7708.547470694,7395.710544227,26.6,PLTZERO
277168:5109,322:322,1469227176,STABLE BEAMS,6500,7707.553637378,7403.523572562,26.6,PLTZERO
277168:5109,323:323,1469227199,STABLE BEAMS,6500,7705.033016702,7421.431938414,26.6,PLTZERO
277168:5109,324:324,1469227223,STABLE BEAMS,6500,7707.344520797,7422.061280784,26.6,PLTZERO
277168:5109,325:325,1469227246,STABLE BEAMS,6500,7705.437385734,7429.758784359,26.6,PLTZERO
277168:5109,326:326,1469227269,STABLE BEAMS,6500,7688.414552857,7403.965121541,26.5,PLTZERO
277168:5109,327:327,1469227293,STABLE BEAMS,6500,7690.369383266,7426.875661710,26.5,PLTZERO
277168:5109,328:328,1469227316,STABLE BEAMS,6500,7694.669495520,7431.906531199,26.5,PLTZERO
277168:5109,329:329,1469227339,STABLE BEAMS,6500,7691.919785054,7428.628713629,26.5,PLTZERO
277168:5109,330:330,1469227363,STABLE BEAMS,6500,7696.521280855,7306.491111692,26.5,PLTZERO
277168:5109,331:331,1469227386,STABLE BEAMS,6500,7690.737511747,7380.559236406,26.5,PLTZERO
277168:5109,332:332,1469227409,STABLE BEAMS,6500,7683.624472636,7374.221597410,26.5,PLTZERO
277168:5109,333:333,1469227433,STABLE BEAMS,6500,7682.324754722,7390.246689398,26.5,PLTZERO
277168:5109,334:334,1469227456,STABLE BEAMS,6500,7683.997419213,7410.188776058,26.5,PLTZERO
277168:5109,335:335,1469227479,STABLE BEAMS,6500,7682.205773426,7417.726538617,26.5,PLTZERO
277168:5109,336:336,1469227503,STABLE BEAMS,6500,7680.415173788,7361.025493265,26.5,PLTZERO
277168:5109,337:337,1469227526,STABLE BEAMS,6500,7678.217445556,6830.461987690,26.5,PLTZERO
277168:5109,338:338,1469227549,STABLE BEAMS,6500,7676.438004230,7079.382608508,26.5,PLTZERO
277168:5109,339:339,1469227572,STABLE BEAMS,6500,7674.667613002,7413.856184283,26.5,PLTZERO
277168:5109,340:340,1469227596,STABLE BEAMS,6500,7678.483693020,7417.630940413,26.5,PLTZERO
277168:5109,341:341,1469227619,STABLE BEAMS,6500,7675.544807597,7376.701172798,26.5,PLTZERO
277168:5109,342:342,1469227642,STABLE BEAMS,6500,7659.023999334,7392.184866799,26.4,PLTZERO
277168:5109,343:343,1469227666,STABLE BEAMS,6500,7653.326866149,7348.348687926,26.4,PLTZERO
277168:5109,344:344,1469227689,STABLE BEAMS,6500,7659.998403481,7364.997180784,26.4,PLTZERO
277168:5109,345:345,1469227712,STABLE BEAMS,6500,7658.745444545,7381.013246919,26.4,PLTZERO
277168:5109,346:346,1469227736,STABLE BEAMS,6500,7659.981861074,7362.117151653,26.4,PLTZERO
277168:5109,347:347,1469227759,STABLE BEAMS,6500,7659.573102981,7382.511775559,26.4,PLTZERO
277168:5109,348:348,1469227782,STABLE BEAMS,6500,7649.489346515,7393.352329466,26.4,PLTZERO
277168:5109,349:349,1469227806,STABLE BEAMS,6500,7651.236014220,7383.599433987,26.4,PLTZERO
277168:5109,350:350,1469227829,STABLE BEAMS,6500,7634.322438677,7368.374306872,26.3,PLTZERO
277168:5109,351:351,1469227852,STABLE BEAMS,6500,7640.540097160,7384.373418981,26.3,PLTZERO
277168:5109,352:352,1469227876,STABLE BEAMS,6500,7639.672308645,7373.441956287,26.3,PLTZERO
277168:5109,353:353,1469227899,STABLE BEAMS,6500,7637.200205193,7285.886519853,26.3,PLTZERO
277168:5109,354:354,1469227922,STABLE BEAMS,6500,7642.074992735,7336.940710359,26.3,PLTZERO
277168:5109,355:355,1469227945,STABLE BEAMS,6500,7634.069457359,7370.349214850,26.3,PLTZERO
277168:5109,356:356,1469227969,STABLE BEAMS,6500,7626.258320241,7352.276886319,26.3,PLTZERO
277168:5109,357:357,1469227992,STABLE BEAMS,6500,7624.744616187,7372.345873607,26.3,PLTZERO
277168:5109,358:358,1469228015,STABLE BEAMS,6500,7624.188448953,7339.121937276,26.3,PLTZERO
277168:5109,359:359,1469228039,STABLE BEAMS,6500,7621.942943252,7337.631935790,26.3,PLTZERO
277168:5109,360:360,1469228062,STABLE BEAMS,6500,7618.332558009,7363.562849594,26.3,PLTZERO
277168:5109,361:361,1469228085,STABLE BEAMS,6500,7599.757799412,7261.668340485,26.2,PLTZERO
277168:5109,362:362,1469228109,STABLE BEAMS,6500,7612.247980393,7357.750149465,26.2,PLTZERO
277168:5109,363:363,1469228132,STABLE BEAMS,6500,7606.668681778,6780.266025960,26.2,PLTZERO
277168:5109,364:364,1469228155,STABLE BEAMS,6500,7619.499377207,3799.477553053,26.3,PLTZERO
277168:5109,365:365,1469228179,STABLE BEAMS,6500,7600.649836422,7318.860996984,26.2,PLTZERO
277168:5109,366:366,1469228202,STABLE BEAMS,6500,7596.079626696,4374.110165001,26.2,PLTZERO
277168:5109,367:367,1469228225,STABLE BEAMS,6500,7592.596225025,7215.110212989,26.2,PLTZERO
277168:5109,368:368,1469228249,STABLE BEAMS,6500,7592.509739563,7337.864096036,26.2,PLTZERO
277168:5109,369:369,1469228272,STABLE BEAMS,6500,7590.918291580,7319.289038464,26.2,PLTZERO
277168:5109,370:370,1469228295,STABLE BEAMS,6500,7588.231317593,7335.449524447,26.2,PLTZERO
277168:5109,371:371,1469228318,STABLE BEAMS,6500,7586.233540867,7333.781690147,26.1,PLTZERO
277168:5109,372:372,1469228342,STABLE BEAMS,6500,7583.555560952,7332.232461860,26.1,PLTZERO
277168:5109,373:373,1469228365,STABLE BEAMS,6500,7580.395420428,7288.681058653,26.1,PLTZERO
277168:5109,374:374,1469228388,STABLE BEAMS,6500,7578.377786934,7326.709699186,26.1,PLTZERO
277168:5109,375:375,1469228412,STABLE BEAMS,6500,7576.531514237,7325.172665270,26.1,PLTZERO
277168:5109,376:376,1469228435,STABLE BEAMS,6500,7575.791503960,7315.280504470,26.1,PLTZERO
277168:5109,377:377,1469228458,STABLE BEAMS,6500,7574.678812234,7322.367277953,26.1,PLTZERO
277168:5109,378:378,1469228482,STABLE BEAMS,6500,7572.787110986,7312.124708866,26.1,PLTZERO
277168:5109,379:379,1469228505,STABLE BEAMS,6500,7572.668044618,7321.272395695,26.1,PLTZERO
277168:5109,380:380,1469228528,STABLE BEAMS,6500,7570.724526699,7280.729281462,26.1,PLTZERO
277168:5109,381:381,1469228552,STABLE BEAMS,6500,7571.546787286,7318.117179615,26.1,PLTZERO
277168:5109,382:382,1469228575,STABLE BEAMS,6500,7569.567481121,7317.532852592,26.1,PLTZERO
277168:5109,383:383,1469228598,STABLE BEAMS,6500,7566.684173129,5737.434088005,26.1,PLTZERO
277168:5109,384:384,1469228621,STABLE BEAMS,6500,7564.831352164,5101.486907923,26.1,PLTZERO
277168:5109,385:385,1469228645,STABLE BEAMS,6500,7564.348119961,7313.155041184,26.1,PLTZERO
277168:5109,386:386,1469228668,STABLE BEAMS,6500,7560.701136115,7291.230048552,26.1,PLTZERO
277168:5109,387:387,1469228691,STABLE BEAMS,6500,7555.410986546,6949.642419846,26.0,PLTZERO
277168:5109,388:388,1469228715,STABLE BEAMS,6500,7556.374301820,7092.364108085,26.0,PLTZERO
277168:5109,389:389,1469228738,STABLE BEAMS,6500,7554.221251793,7304.090206429,26.0,PLTZERO
277168:5109,390:390,1469228761,STABLE BEAMS,6500,7555.584533259,7305.281405876,26.0,PLTZERO
277168:5109,391:391,1469228785,STABLE BEAMS,6500,7554.745633329,7061.440479940,26.0,PLTZERO
277168:5109,392:392,1469228808,STABLE BEAMS,6500,7542.912971091,7294.200762759,26.0,PLTZERO
277168:5109,393:393,1469228831,STABLE BEAMS,6500,7545.373778613,7297.027836461,26.0,PLTZERO
277168:5109,394:394,1469228855,STABLE BEAMS,6500,7545.548404730,7296.992725379,26.0,PLTZERO
277168:5109,395:395,1469228878,STABLE BEAMS,6500,7541.963990284,7274.497072074,26.0,PLTZERO
277168:5109,396:396,1469228901,STABLE BEAMS,6500,7540.181898478,7292.717782020,26.0,PLTZERO
277168:5109,397:397,1469228924,STABLE BEAMS,6500,7529.959437076,7151.930196075,26.0,PLTZERO
277168:5109,398:398,1469228948,STABLE BEAMS,6500,7529.339370360,7285.232507593,26.0,PLTZERO
277168:5109,399:399,1469228971,STABLE BEAMS,6500,7532.385737791,7267.424140734,26.0,PLTZERO
277168:5109,400:400,1469228994,STABLE BEAMS,6500,7537.616333498,7272.191124605,26.0,PLTZERO
277168:5109,401:401,1469229018,STABLE BEAMS,6500,7520.377764631,7227.280255515,25.9,PLTZERO
277168:5109,402:402,1469229041,STABLE BEAMS,6500,7521.862589164,7263.950636581,25.9,PLTZERO
277168:5109,403:403,1469229064,STABLE BEAMS,6500,7520.243168316,7244.039885325,25.9,PLTZERO
277168:5109,404:404,1469229088,STABLE BEAMS,6500,7518.160115052,7272.032184462,25.9,PLTZERO
277168:5109,405:405,1469229111,STABLE BEAMS,6500,7515.401361253,7241.365854467,25.9,PLTZERO
277168:5109,406:406,1469229134,STABLE BEAMS,6500,7512.956631302,7220.239704415,25.9,PLTZERO
277168:5109,407:407,1469229158,STABLE BEAMS,6500,7508.859204355,7235.189185502,25.9,PLTZERO
277168:5109,408:408,1469229181,STABLE BEAMS,6500,7506.625363539,7253.246126479,25.9,PLTZERO
277168:5109,409:409,1469229204,STABLE BEAMS,6500,7505.991848485,7252.295710885,25.9,PLTZERO
277168:5109,410:410,1469229227,STABLE BEAMS,6500,7501.907055844,7182.784154377,25.9,PLTZERO
277168:5109,411:411,1469229251,STABLE BEAMS,6500,7498.383587821,7234.727281802,25.8,PLTZERO
277168:5109,412:412,1469229274,STABLE BEAMS,6500,7496.366478154,7250.948420552,25.8,PLTZERO
277168:5109,413:413,1469229298,STABLE BEAMS,6500,7494.853094311,7193.898601113,25.8,PLTZERO
277168:5109,414:414,1469229321,STABLE BEAMS,6500,7491.966779422,7248.110296599,25.8,PLTZERO
277168:5109,415:415,1469229344,STABLE BEAMS,6500,7489.985378045,7245.340803163,25.8,PLTZERO
277168:5109,416:416,1469229367,STABLE BEAMS,6500,7486.821707092,7242.842406340,25.8,PLTZERO
277168:5109,417:417,1469229391,STABLE BEAMS,6500,7484.917169249,7231.440329899,25.8,PLTZERO
277168:5109,418:418,1469229414,STABLE BEAMS,6500,7481.978845732,7237.798615838,25.8,PLTZERO
277168:5109,419:419,1469229437,STABLE BEAMS,6500,7479.553350865,7235.427368916,25.8,PLTZERO
277168:5109,420:420,1469229461,STABLE BEAMS,6500,7477.243752629,7205.030342202,25.8,PLTZERO
277168:5109,421:421,1469229484,STABLE BEAMS,6500,7475.817265859,7102.414926620,25.8,PLTZERO
277168:5109,422:422,1469229507,STABLE BEAMS,6500,7473.753912110,7225.416360464,25.8,PLTZERO
277168:5109,423:423,1469229531,STABLE BEAMS,6500,7471.584208572,7219.894440341,25.8,PLTZERO
277168:5109,424:424,1469229554,STABLE BEAMS,6500,7469.261133223,7181.829533208,25.7,PLTZERO
277168:5109,425:425,1469229577,STABLE BEAMS,6500,7467.027250487,7227.209085116,25.7,PLTZERO
277168:5109,426:426,1469229601,STABLE BEAMS,6500,7463.659000398,7225.139064650,25.7,PLTZERO
277168:5109,427:427,1469229624,STABLE BEAMS,6500,7463.367267139,7206.327928256,25.7,PLTZERO
277168:5109,428:428,1469229647,STABLE BEAMS,6500,7461.440531372,7155.883838005,25.7,PLTZERO
277168:5109,429:429,1469229670,STABLE BEAMS,6500,7459.334238495,7183.753995816,25.7,PLTZERO
277168:5109,430:430,1469229694,STABLE BEAMS,6500,7456.872051298,7145.082297130,25.7,PLTZERO
277168:5109,431:431,1469229717,STABLE BEAMS,6500,7452.726104810,7212.761753007,25.7,PLTZERO
277168:5109,432:432,1469229740,STABLE BEAMS,6500,7449.928235691,7184.144188767,25.7,PLTZERO
277168:5109,433:433,1469229764,STABLE BEAMS,6500,7449.068452457,7182.619554650,25.7,PLTZERO
277168:5109,434:434,1469229787,STABLE BEAMS,6500,7445.574231051,7208.420190028,25.7,PLTZERO
277168:5109,435:435,1469229810,STABLE BEAMS,6500,7440.906951578,7204.813100546,25.6,PLTZERO
277168:5109,436:436,1469229834,STABLE BEAMS,6500,7439.452873210,7175.559062626,25.6,PLTZERO
277168:5109,437:437,1469229857,STABLE BEAMS,6500,7436.873333179,7201.460253667,25.6,PLTZERO
277168:5109,438:438,1469229880,STABLE BEAMS,6500,7434.966572621,7200.159407183,25.6,PLTZERO
277168:5109,439:439,1469229904,STABLE BEAMS,6500,7431.859485521,7178.918964825,25.6,PLTZERO
277168:5109,440:440,1469229927,STABLE BEAMS,6500,7429.133384357,7194.295814685,25.6,PLTZERO
277168:5109,441:441,1469229950,STABLE BEAMS,6500,7425.799576396,7173.449323774,25.6,PLTZERO
277168:5109,442:442,1469229973,STABLE BEAMS,6500,7424.420711946,7190.032451091,25.6,PLTZERO
277168:5109,443:443,1469229997,STABLE BEAMS,6500,7417.004560525,7172.816246779,25.6,PLTZERO
277168:5109,444:444,1469230020,STABLE BEAMS,6500,7410.667732490,7073.104916127,25.5,PLTZERO
277168:5109,445:445,1469230043,STABLE BEAMS,6500,7426.787754974,7188.442237385,25.6,PLTZERO
277168:5109,446:446,1469230067,STABLE BEAMS,6500,7418.893906642,7182.038227044,25.6,PLTZERO
277168:5109,447:447,1469230090,STABLE BEAMS,6500,7416.348762255,7179.432745194,25.6,PLTZERO
277168:5109,448:448,1469230113,STABLE BEAMS,6500,7413.322005859,7121.839025545,25.6,PLTZERO
277168:5109,449:449,1469230137,STABLE BEAMS,6500,7412.017857938,7092.668020774,25.5,PLTZERO
277168:5109,450:450,1469230160,STABLE BEAMS,6500,7407.202035513,7143.491135062,25.5,PLTZERO
277168:5109,451:451,1469230183,STABLE BEAMS,6500,7404.789257083,7067.880621283,25.5,PLTZERO
277168:5109,452:452,1469230207,STABLE BEAMS,6500,7402.480672658,7167.417185126,25.5,PLTZERO
277168:5109,453:453,1469230230,STABLE BEAMS,6500,7400.792107474,7166.104423986,25.5,PLTZERO
277168:5109,454:454,1469230253,STABLE BEAMS,6500,7401.717907460,7148.826064984,25.5,PLTZERO
277168:5109,455:455,1469230276,STABLE BEAMS,6500,7394.284089351,7161.920563057,25.5,PLTZERO
277168:5109,456:456,1469230300,STABLE BEAMS,6500,7390.130573584,7148.819372046,25.5,PLTZERO
277168:5109,457:457,1469230323,STABLE BEAMS,6500,7391.426354254,7100.639459088,25.5,PLTZERO
277168:5109,458:458,1469230346,STABLE BEAMS,6500,7389.279008805,7117.392183449,25.5,PLTZERO
277168:5109,459:459,1469230370,STABLE BEAMS,6500,7385.538589629,7151.490393010,25.5,PLTZERO
277168:5109,460:460,1469230393,STABLE BEAMS,6500,7382.127923720,7142.298811864,25.4,PLTZERO
277168:5109,461:461,1469230416,STABLE BEAMS,6500,7379.691763832,7139.481259947,25.4,PLTZERO
277168:5109,462:462,1469230440,STABLE BEAMS,6500,7379.004264722,7110.082149834,25.4,PLTZERO
277168:5109,463:463,1469230463,STABLE BEAMS,6500,7376.952441170,6906.760661292,25.4,PLTZERO
277168:5109,464:464,1469230486,STABLE BEAMS,6500,7374.470221989,6885.299464107,25.4,PLTZERO
277168:5109,465:465,1469230510,STABLE BEAMS,6500,7372.867958432,7139.088880997,25.4,PLTZERO
277168:5109,466:466,1469230533,STABLE BEAMS,6500,7369.155475807,7090.283480892,25.4,PLTZERO
277168:5109,467:467,1469230556,STABLE BEAMS,6500,7369.154941169,7108.620157824,25.4,PLTZERO
277168:5109,468:468,1469230580,STABLE BEAMS,6500,7367.322190599,7034.705099433,25.4,PLTZERO
277168:5109,469:469,1469230603,STABLE BEAMS,6500,7365.457339128,7133.539899855,25.4,PLTZERO
277168:5109,470:470,1469230626,STABLE BEAMS,6500,7361.224448697,7129.850068560,25.4,PLTZERO
277168:5109,471:471,1469230649,STABLE BEAMS,6500,7358.444161702,7127.713750340,25.4,PLTZERO
277168:5109,472:472,1469230673,STABLE BEAMS,6500,7358.321186309,7128.190784569,25.4,PLTZERO
277168:5109,473:473,1469230696,STABLE BEAMS,6500,7355.365469882,7097.367850132,25.4,PLTZERO
277168:5109,474:474,1469230719,STABLE BEAMS,6500,7351.995841089,7094.144926054,25.3,PLTZERO
277168:5109,475:475,1469230743,STABLE BEAMS,6500,7349.276878606,7118.042822576,25.3,PLTZERO
277168:5109,476:476,1469230766,STABLE BEAMS,6500,7348.004270016,7117.969082312,25.3,PLTZERO
277168:5109,477:477,1469230789,STABLE BEAMS,6500,7348.685491218,7091.551142441,25.3,PLTZERO
277168:5109,478:478,1469230813,STABLE BEAMS,6500,7349.875749593,7063.527803913,25.3,PLTZERO
277168:5109,479:479,1469230836,STABLE BEAMS,6500,7349.977343547,7118.645348855,25.3,PLTZERO
277168:5109,480:480,1469230859,STABLE BEAMS,6500,7349.909436017,7118.097900064,25.3,PLTZERO
277168:5109,481:481,1469230883,STABLE BEAMS,6500,7343.814212038,7113.031737234,25.3,PLTZERO
277168:5109,482:482,1469230906,STABLE BEAMS,6500,7343.993879959,7077.425616782,25.3,PLTZERO
277168:5109,483:483,1469230929,STABLE BEAMS,6500,7342.644226510,7103.462295062,25.3,PLTZERO
277168:5109,484:484,1469230953,STABLE BEAMS,6500,7337.746018640,7054.041305576,25.3,PLTZERO
277168:5109,485:485,1469230976,STABLE BEAMS,6500,7335.715569499,7106.214872414,25.3,PLTZERO
277168:5109,486:486,1469230999,STABLE BEAMS,6500,7331.705393820,7029.238748459,25.3,PLTZERO
277168:5109,487:487,1469231022,STABLE BEAMS,6500,7333.605948838,7067.766210458,25.3,PLTZERO
277168:5109,488:488,1469231046,STABLE BEAMS,6500,7329.128323499,7094.452072781,25.3,PLTZERO
277168:5109,489:489,1469231069,STABLE BEAMS,6500,7329.645987074,7103.119271309,25.3,PLTZERO
277168:5109,490:490,1469231092,STABLE BEAMS,6500,7325.311570426,7079.946482554,25.2,PLTZERO
277168:5109,491:491,1469231116,STABLE BEAMS,6500,7325.999309583,7098.984419992,25.2,PLTZERO
277168:5109,492:492,1469231139,STABLE BEAMS,6500,7314.322301026,7081.261333865,25.2,PLTZERO
277168:5109,493:493,1469231162,STABLE BEAMS,6500,7326.392378405,7100.636736459,25.3,PLTZERO
277168:5109,494:494,1469231186,STABLE BEAMS,6500,7324.868763183,7088.039337118,25.2,PLTZERO
277168:5109,495:495,1469231209,STABLE BEAMS,6500,7309.530160516,7075.473866483,25.2,PLTZERO
277168:5109,496:496,1469231232,STABLE BEAMS,6500,7309.006545941,7084.312856732,25.2,PLTZERO
277168:5109,497:497,1469231256,STABLE BEAMS,6500,7309.135444077,7083.796911510,25.2,PLTZERO
277168:5109,498:498,1469231279,STABLE BEAMS,6500,7307.796181837,6973.426695900,25.2,PLTZERO
277168:5109,499:499,1469231302,STABLE BEAMS,6500,7304.677966207,7080.476749418,25.2,PLTZERO
277168:5109,500:500,1469231326,STABLE BEAMS,6500,7302.123977524,7078.232194569,25.2,PLTZERO
277168:5109,501:501,1469231349,STABLE BEAMS,6500,7301.391737140,7030.562556272,25.2,PLTZERO
277168:5109,502:502,1469231372,STABLE BEAMS,6500,7298.379833736,7072.165040701,25.2,PLTZERO
277168:5109,503:503,1469231395,STABLE BEAMS,6500,7292.623837339,7059.187816202,25.1,PLTZERO
277168:5109,504:504,1469231419,STABLE BEAMS,6500,7290.572466088,7029.875117593,25.1,PLTZERO
277168:5109,505:505,1469231442,STABLE BEAMS,6500,7286.776688546,4387.512981661,25.1,PLTZERO
277168:5109,506:506,1469231465,STABLE BEAMS,6500,7284.108461952,7051.275499231,25.1,PLTZERO
277168:5109,507:507,1469231489,STABLE BEAMS,6500,7281.596927344,7029.875368933,25.1,PLTZERO
277168:5109,508:508,1469231512,STABLE BEAMS,6500,7278.782569063,7035.387852597,25.1,PLTZERO
277168:5109,509:509,1469231535,STABLE BEAMS,6500,7277.818582015,6999.706070100,25.1,PLTZERO
277168:5109,510:510,1469231559,STABLE BEAMS,6500,7275.156084765,7050.520577427,25.1,PLTZERO
277168:5109,511:511,1469231582,STABLE BEAMS,6500,7271.945726972,7049.003869885,25.1,PLTZERO
277168:5109,512:512,1469231605,STABLE BEAMS,6500,7270.012311394,7046.536910839,25.1,PLTZERO
277168:5109,513:513,1469231629,STABLE BEAMS,6500,7267.705448426,7035.977760606,25.0,PLTZERO
277168:5109,514:514,1469231652,STABLE BEAMS,6500,7266.304301194,7034.654069027,25.0,PLTZERO
277168:5109,515:515,1469231675,STABLE BEAMS,6500,7263.727740587,7042.931100533,25.0,PLTZERO
277168:5109,516:516,1469231698,STABLE BEAMS,6500,7263.106063984,7022.927634146,25.0,PLTZERO
277168:5109,517:517,1469231722,STABLE BEAMS,6500,7260.779301996,7037.847843609,25.0,PLTZERO
277168:5109,518:518,1469231745,STABLE BEAMS,6500,7256.568677588,7034.149812118,25.0,PLTZERO
277168:5109,519:519,1469231768,STABLE BEAMS,6500,7252.295337874,7012.046695530,25.0,PLTZERO
277168:5109,520:520,1469231792,STABLE BEAMS,6500,7248.753838783,7026.673323631,25.0,PLTZERO
277168:5109,521:521,1469231815,STABLE BEAMS,6500,7246.873638321,7024.614910741,25.0,PLTZERO
277168:5109,522:522,1469231838,STABLE BEAMS,6500,7232.105187138,7011.473952046,24.9,PLTZERO
277168:5109,523:523,1469231862,STABLE BEAMS,6500,7234.701540634,6995.287781662,24.9,PLTZERO
277168:5109,524:524,1469231885,STABLE BEAMS,6500,7244.042058057,7021.722276268,25.0,PLTZERO
277168:5109,525:525,1469231908,STABLE BEAMS,6500,7244.845735600,6987.278743255,25.0,PLTZERO
277168:5109,526:526,1469231932,STABLE BEAMS,6500,7231.766459310,7009.767905114,24.9,PLTZERO
277168:5109,527:527,1469231955,STABLE BEAMS,6500,7229.706250319,6974.588856996,24.9,PLTZERO
277168:5109,528:528,1469231978,STABLE BEAMS,6500,7228.372183411,7009.314250402,24.9,PLTZERO
277168:5109,529:529,1469232002,STABLE BEAMS,6500,7221.704351325,7004.088499466,24.9,PLTZERO
277168:5109,530:530,1469232025,STABLE BEAMS,6500,7237.648338128,7007.439420708,24.9,PLTZERO
277168:5109,531:531,1469232048,STABLE BEAMS,6500,7226.641571578,7006.296291052,24.9,PLTZERO
277168:5109,532:532,1469232071,STABLE BEAMS,6500,7228.857543226,7008.504237527,24.9,PLTZERO
277168:5109,533:533,1469232095,STABLE BEAMS,6500,7222.638721426,7003.142838519,24.9,PLTZERO
277168:5109,534:534,1469232118,STABLE BEAMS,6500,7227.466210006,6591.098900401,24.9,PLTZERO
277168:5109,535:535,1469232141,STABLE BEAMS,6500,7224.379010769,7004.058055308,24.9,PLTZERO
277168:5109,536:536,1469232165,STABLE BEAMS,6500,7224.932345881,6976.779172009,24.9,PLTZERO
277168:5109,537:537,1469232188,STABLE BEAMS,6500,7225.514576426,6998.230154715,24.9,PLTZERO
277168:5109,538:538,1469232211,STABLE BEAMS,6500,7214.993416741,6976.631065336,24.9,PLTZERO
277168:5109,539:539,1469232235,STABLE BEAMS,6500,7220.081766185,6998.039621630,24.9,PLTZERO
