#time_sec,time_ms,run,ls,nb,bcm1f_minus,bcm1f_plus
1465655024,892,274959,23,52,0.17882938683,0.065846607089
1465655026,388,274959,23,56,0.240952596068,0.0967379137874
1465655027,807,274959,23,60,0.209599733353,0.134945333004
1465655029,263,274959,23,64,0.20901350677,0.0853552669287
1465655030,721,274959,24,4,0.155604913831,0.130878075957
1465655032,215,274959,24,8,0.253148287535,0.0796649158001
1465655033,634,274959,24,12,0.164891764522,0.117057755589
1465655035,91,274959,24,16,0.196828559041,0.160956889391
1465655036,586,274959,24,20,0.219472542405,0.0967367142439
1465655038,4,274959,24,24,0.236892446876,0.13819745183
1465655039,462,274959,24,28,0.249668300152,0.0837325379252
1465655040,919,274959,24,32,0.223540201783,0.124379396439
1465655042,414,274959,24,36,0.25024291873,0.102430939674
1465655043,832,274959,24,40,0.153287082911,0.104059495032
1465655045,289,274959,24,44,0.178834915161,0.141455844045
1465655046,785,274959,24,48,0.201480075717,0.158526927233
1465655048,203,274959,24,52,0.225290492177,0.136581003666
1465655049,661,274959,24,56,0.192774370313,0.0951189175248
1465655051,117,274959,24,60,0.219481110573,0.0609711706638
1465655052,612,274959,24,64,0.116708219051,0.0715395212173
1465655054,31,274959,25,4,0.168389648199,0.118691779673
1465655055,489,274959,25,8,0.222394004464,0.107311151922
1465655056,983,274959,25,12,0.232265278697,0.152024134994
1465655058,401,274959,25,16,0.209617763758,0.141458317637
1465655059,859,274959,25,20,0.127748459578,0.0951204374433
1465655061,316,274959,25,24,0.136458560824,0.138209179044
1465655062,811,274959,25,28,0.23516613245,0.0812979117036
1465655064,229,274959,25,32,0.210777014494,0.0910534709692
1465655065,686,274959,25,36,0.240966722369,0.12113711983
1465655067,182,274959,25,40,0.174773454666,0.142275154591
1465655068,600,274959,25,44,0.236313387752,0.125206187367
1465655070,57,274959,25,48,0.142257452011,0.0910585150123
1465655071,514,274959,25,52,0.221805483103,0.0991887375712
1465655073,10,274959,25,56,0.228197664022,0.230899080634
1465655074,428,274959,25,60,0.189293727279,0.162604942918
1465655075,885,274959,25,64,0.129488497972,0.0788626596332
1465655077,380,274959,26,4,0.197426125407,0.0959355533123
1465655078,799,274959,26,8,0.196845442057,0.0813013091683
1465655080,256,274959,26,12,0.194522634149,0.0951249673963
1465655081,712,274959,26,16,0.157363191247,0.177244797349
1465655083,208,274959,26,20,0.230529859662,0.0975650399923
1465655084,626,274959,26,24,0.218916252255,0.130899757147
1465655086,83,274959,26,28,0.231692999601,0.15366654098
1465655087,579,274959,26,32,0.263632059097,0.165050685406
1465655088,998,274959,26,36,0.263051331043,0.060979321599
1465655090,454,274959,26,40,0.176532536745,0.16098806262
1465655091,911,274959,26,44,0.210208639503,0.0878123044968
1465655093,429,274959,26,48,0.143429651856,0.170746147633
1465655094,825,274959,26,52,0.203236088157,0.0601678751409
1465655096,283,274959,26,56,0.134135842323,0.115457266569
1465655097,778,274959,26,60,0.211950317025,0.147980302572
1465655099,196,274959,26,64,0.162011310458,0.059354737401
1465655100,652,274959,27,4,0.209041014314,0.0780571848154
1465655102,109,274959,27,8,0.229950755835,0.156115666032
1465655103,618,274959,27,12,0.34319216013,0.0870038568974
1465655105,23,274959,27,16,0.196856364608,0.150427237153
1465655106,481,274959,27,20,0.202083081007,0.112209372222
1465655107,985,274959,27,24,0.248543724418,0.106518305838
1465655109,394,274959,27,28,0.122530311346,0.190266236663
1465655110,852,274959,27,32,0.170148715377,0.0878151729703
1465655112,308,274959,27,36,0.217768087983,0.184577092528
1465655113,803,274959,27,40,0.178279459476,0.109770536423
1465655115,222,274959,27,44,0.208479508758,0.123594410717
1465655116,679,274959,27,48,0.167244836688,0.135794952512
1465655118,174,274959,27,52,0.180025398731,0.0935135558248
1465655119,593,274959,27,56,0.265392303467,0.120347887278
1465655121,49,274959,27,60,0.131245538592,0.175639361143
1465655122,507,274959,27,64,0.174805507064,0.178084015846
1465655124,2,274959,28,4,0.186422795057,0.100831955671
1465655125,420,274959,28,8,0.157969355583,0.0902622938156
1465655126,877,274959,28,12,0.242763012648,0.0943286418915
1465655128,373,274959,28,16,0.203851208091,0.0894495770335
1465655129,792,274959,28,20,0.252631634474,0.167516246438
1465655131,248,274959,28,24,0.185842052102,0.154508858919
1465655132,705,274959,28,28,0.157965764403,0.047979068011
1465655134,201,274959,28,32,0.169002056122,0.130107492208
1465655135,619,274959,28,36,0.166674807668,0.132548779249
1465655137,76,274959,28,40,0.181774303317,0.120351053774
1465655138,571,274959,28,44,0.157383307815,0.122795760632
1465655139,989,274959,28,48,0.253789514303,0.178904160857
1465655141,461,274959,28,52,0.175387725234,0.111408501863
1465655142,903,274959,28,56,0.184680536389,0.139061242342
1465655144,399,274959,28,60,0.234059661627,0.101648882031
1465655145,817,274959,28,64,0.240448370576,0.142308428884
1465655147,274,274959,29,4,0.200359418988,0.110597722232
1465655148,770,274959,29,8,0.20442378521,0.0740042030811
1465655150,188,274959,29,12,0.187582015991,0.119545258582
1465655151,645,274959,29,16,0.25844374299,0.130932122469
1465655153,102,274959,29,20,0.0929235965014,0.122799701989
1465655154,597,274959,29,24,0.180045366287,0.210632160306
1465655156,15,274959,29,28,0.239865228534,0.089457295835
1465655157,473,274959,29,32,0.217795014381,0.155329614878
1465655158,968,274959,29,36,0.212567925453,0.139064729214
1465655160,386,274959,29,40,0.198057249188,0.103283107281
1465655161,843,274959,29,44,0.213739216328,0.116295151412
1465655163,300,274959,29,48,0.152174115181,0.111415840685
1465655164,796,274959,29,52,0.197482615709,0.0276506189257
1465655166,214,274959,29,56,0.197478726506,0.101659357548
1465655167,671,274959,29,60,0.269505947828,0.153714701533
1465655169,166,274959,29,64,0.19283619523,0.0837704464793
1465655170,585,274959,30,4,0.230007365346,0.0845829099417
1465655172,42,274959,30,8,0.207354784012,0.0642499476671
1465655173,499,274959,30,12,0.217809647322,0.12931317091
1465655174,997,274959,30,16,0.216639563441,0.120366431773
1465655176,413,274959,30,20,0.197473034263,0.112233564258
1465655177,870,274959,30,24,0.249748781323,0.189495012164
1465655179,365,274959,30,28,0.205027505755,0.161850616336
1465655180,784,274959,30,32,0.181794941425,0.101664952934
1465655182,240,274959,30,36,0.196898803115,0.0935297757387
1465655183,697,274959,30,40,0.201545372605,0.101662784815
1465655185,193,274959,30,44,0.124294936657,0.102478712797
1465655186,611,274959,30,48,0.156820714474,0.199264198542
1465655188,68,274959,30,52,0.245687901974,0.0699476748705
1465655189,563,274959,30,56,0.195739328861,0.117933548987
1465655190,982,274959,30,60,0.122554898262,0.0886534973979
1465655192,439,274959,30,64,0.210842505097,0.126881986856
1465655193,896,274959,31,4,0.168442800641,0.121186241508
1465655195,391,274959,31,8,0.187029570341,0.0959729924798
1465655196,810,274959,31,12,0.202136516571,0.0658814013004
1465655198,266,274959,31,16,0.163216918707,0.123627029359
1465655199,762,274959,31,20,0.189935699105,0.0902802571654
1465655201,180,274959,31,24,0.151602238417,0.0894693881273
1465655202,637,274959,31,28,0.268363058567,0.164296582341
1465655204,94,274959,31,32,0.254422128201,0.12769587338
1465655205,590,274959,31,36,0.243389248848,0.104108765721
1465655207,9,274959,31,40,0.193437039852,0.174060672522
1465655208,465,274959,31,44,0.232937753201,0.104111067951
1465655209,970,274959,31,48,0.198084071279,0.135834783316
1465655211,380,274959,31,52,0.236994564533,0.0862185359001
1465655212,836,274959,31,56,0.167871192098,0.110620006919
1465655214,293,274959,31,60,0.182977601886,0.126077055931
1465655215,789,274959,31,64,0.19749943912,0.123634770513
1465655217,207,274959,32,4,0.213764101267,0.1399025172
1465655218,664,274959,32,8,0.182391524315,0.095170609653
1465655220,168,274959,32,12,0.159156948328,0.200915679336
1465655221,577,274959,32,16,0.273589760065,0.152105122805
1465655223,34,274959,32,20,0.215510711074,0.0666996687651
1465655224,491,274959,32,24,0.195760414004,0.0878483429551
1465655225,987,274959,32,28,0.314840197563,0.135837987065
1465655227,405,274959,32,32,0.177754431963,0.0553129054606
1465655228,862,274959,32,36,0.209125980735,0.062633022666
1465655230,357,274959,32,40,0.207383200526,0.126892879605
1465655231,776,274959,32,44,0.239909693599,0.109000623226
1465655233,233,274959,32,48,0.141738414764,0.120388761163
1465655234,690,274959,32,52,0.196924805641,0.0984291508794
1465655236,185,274959,32,56,0.171943724155,0.14479650557
1465655237,603,274959,32,60,0.20853985846,0.159438833594
1465655239,60,274959,32,64,0.182401522994,0.174899861217
1465655240,556,274959,33,4,0.179497033358,0.144800812006
1465655241,974,274959,33,8,0.250366121531,0.0634509623051
1465655243,431,274959,33,12,0.169046834111,0.117139287293
1465655244,889,274959,33,16,0.238175913692,0.0276578888297
1465655246,393,274959,33,20,0.206213057041,0.155374228954
1465655247,802,274959,33,24,0.103979021311,0.160256400704
1465655249,260,274959,33,28,0.238745123148,0.163510352373
1465655250,755,274959,33,32,0.249787971377,0.180595621467
1465655252,173,274959,33,36,0.208552226424,0.13748241961
1465655253,630,274959,33,40,0.153364315629,0.0968071445823
1465655255,87,274959,33,44,0.269544541836,0.127722635865
1465655256,582,274959,33,48,0.151039332151,0.0846047922969
1465655258,2,274959,33,52,0.238177418709,0.0805372670293
1465655259,459,274959,33,56,0.159178987145,0.103319086134
1465655260,955,274959,33,60,0.254454016685,0.13016577065
1465655262,372,274959,33,64,0.21204675734,0.198500365019
1465655263,829,274959,34,4,0.202751174569,0.157816901803
1465655265,286,274959,34,8,0.145818173885,0.129344791174
1465655266,781,274959,34,12,0.220763027668,0.109824188054
1465655268,199,274959,34,16,0.224248766899,0.156194403768
1465655269,657,274959,34,20,0.13188315928,0.126098334789
1465655271,152,274959,34,24,0.162675067782,0.0927438363433
1465655272,570,274959,34,28,0.144664630294,0.10494697839
1465655274,27,274959,34,32,0.314312309027,0.0870471596718
1465655275,484,274959,34,36,0.18417198956,0.114709965885
1465655276,979,274959,34,40,0.22367721796,0.0715918019414
1465655278,398,274959,34,44,0.235296800733,0.167589902878
1465655279,855,274959,34,48,0.206248953938,0.109013549984
1465655281,350,274959,34,52,0.128976404667,0.11959400773
1465655282,769,274959,34,56,0.231808945537,0.0740343853831
1465655284,230,274959,34,60,0.131300210953,0.22535392642
1465655285,683,274959,34,64,0.174873307347,0.135049656034
1465655287,178,274959,35,4,0.196372538805,0.0911232382059
1465655288,597,274959,35,8,0.208584368229,0.098444364965
1465655290,53,274959,35,12,0.153959944844,0.0992565006018
1465655291,558,274959,35,16,0.136530548334,0.12040951848
1465655292,967,274959,35,20,0.209157556295,0.0813598185778
1465655294,424,274959,35,24,0.214386507869,0.0634606555104
1465655295,881,274959,35,28,0.147570282221,0.0553228445351
1465655297,377,274959,35,32,0.112711593509,0.0870561674237
1465655298,795,274959,35,36,0.216127425432,0.100887529552
1465655300,251,274959,35,40,0.20159688592,0.0911254137754
1465655301,747,274959,35,44,0.155700176954,0.130179166794
1465655303,166,274959,35,48,0.203924715519,0.0854299366474
1465655304,623,274959,35,52,0.199866890907,0.0447493046522
1465655306,79,274959,35,56,0.156290605664,0.0740399807692
1465655307,575,274959,35,60,0.187664911151,0.14319819212
1465655308,994,274959,35,64,0.199280902743,0.108215875924
1465655310,450,274959,36,4,0.26202827692,0.0903155058622
1465655311,946,274959,36,8,0.169650003314,0.128554612398
1465655313,364,274959,36,12,0.203351095319,0.0813638791442
1465655314,822,274959,36,16,0.235306307673,0.140759512782
1465655316,278,274959,36,20,0.180114671588,0.18551325798
1465655317,773,274959,36,24,0.212651520967,0.0992658808827
1465655319,192,274959,36,28,0.207424238324,0.11716671288
1465655320,648,274959,36,32,0.163844808936,0.132624223828
1465655322,156,274959,36,36,0.203353464603,0.1456425488
1465655323,564,274959,36,40,0.192904040217,0.113911665976
1465655325,21,274959,36,44,0.17954018712,0.152153462172
1465655326,478,274959,36,48,0.220217004418,0.169241204858
1465655327,975,274959,36,52,0.238811999559,0.141577780247
1465655329,390,274959,36,56,0.246365666389,0.13262745738
1465655330,847,274959,36,60,0.198141798377,0.142396345735
1465655332,343,274959,36,64,0.217897877097,0.139141574502
1465655333,761,274959,37,4,0.155723243952,0.0870663821697
1465655335,218,274959,37,8,0.245792359114,0.0829973369837
1465655336,676,274959,37,12,0.166766911745,0.135074093938
1465655338,171,274959,37,16,0.176650807261,0.170877277851
1465655339,589,274959,37,20,0.268457472324,0.0569592788815
1465655341,46,274959,37,24,0.230687499046,0.11717338115
1465655342,541,274959,37,28,0.183620736003,0.091137625277
1465655343,959,274959,37,32,0.166770458221,0.113109096885
1465655345,417,274959,37,36,0.178973197937,0.101716808975
1465655346,874,274959,37,40,0.172587350011,0.0781179517508
1465655348,377,274959,37,44,0.268469244242,0.0805591344833
1465655349,789,274959,37,48,0.205711394548,0.135895609856
1465655351,245,274959,37,52,0.228368371725,0.142404139042
1465655352,744,274959,37,56,0.140042662621,0.167630016804
1465655354,159,274959,37,60,0.246386557817,0.144032284617
1465655355,615,274959,37,64,0.184789955616,0.166817054152
1465655357,72,274959,38,4,0.231279879808,0.127758607268
1465655358,567,274959,38,8,0.198732435703,0.188794463873
1465655359,986,274959,38,12,0.194664791226,0.117182768881
1465655361,443,274959,38,16,0.178405404091,0.133461341262
1465655362,938,274959,38,20,0.182474732399,0.127764165401
1465655364,357,274959,38,24,0.165621966124,0.0830060169101
1465655365,814,274959,38,28,0.288247764111,0.0960265696049
1465655367,271,274959,38,32,0.164463937283,0.117184966803
1465655368,766,274959,38,36,0.152836740017,0.192052826285
1465655370,185,274959,38,40,0.197588160634,0.100910186768
1465655371,641,274959,38,44,0.167949929833,0.152179077268
1465655373,137,274959,38,48,0.223150670528,0.109048090875
1465655374,555,274959,38,52,0.198162719607,0.155436694622
1465655376,12,274959,38,56,0.174917832017,0.110677443445
1465655377,469,274959,38,60,0.189441457391,0.0846391767263
1465655378,965,274959,38,64,0.198739245534,0.127772599459
1465655380,383,274959,39,4,0.117967568338,0.0870779752731
1465655381,839,274959,39,8,0.202230140567,0.102540403605
1465655383,335,274959,39,12,0.217917710543,0.109054505825
1465655384,754,274959,39,16,0.16736151278,0.0691771358252
1465655386,211,274959,39,20,0.241744428873,0.183929800987
1465655387,667,274959,39,24,0.238256648183,0.0862657502294
1465655389,163,274959,39,28,0.228958845139,0.0911487042904
1465655390,581,274959,39,32,0.185381904244,0.118005283177
1465655392,45,274959,39,36,0.15923525393,0.144054204226
1465655393,544,274959,39,40,0.229554459453,0.107430271804
1465655394,952,274959,39,44,0.153426423669,0.109058104455
1465655396,409,274959,39,48,0.241767704487,0.0642963796854
1465655397,866,274959,39,52,0.165052950382,0.139987036586
1465655399,361,274959,39,56,0.201078698039,0.163593441248
1465655400,780,274959,39,60,0.163884922862,0.111503981054
1465655402,236,274959,39,64,0.184226348996,0.133477330208
1465655403,732,274959,40,4,0.129016563296,0.153824463487
1465655405,150,274959,40,8,0.260947138071,0.161966279149
1465655406,607,274959,40,12,0.162146955729,0.118829466403
1465655408,64,274959,40,16,0.18771854043,0.135921373963
1465655409,561,274959,40,20,0.170284941792,0.14487926662
1465655410,980,274959,40,24,0.134844228625,0.113136306405
1465655412,449,274959,40,28,0.212728396058,0.166855692863
1465655413,931,274959,40,32,0.195291653275,0.124530911446
1465655415,350,274959,40,36,0.225515380502,0.193714722991
1465655416,806,274959,40,40,0.241203084588,0.0765101164579
1465655418,263,274959,40,44,0.179014891386,0.160346493125
1465655419,759,274959,40,48,0.253991931677,0.0781383886933
1465655421,177,274959,40,52,0.184823960066,0.0724404007196
1465655422,634,274959,40,56,0.270261436701,0.101742126048
1465655424,129,274959,40,60,0.24120926857,0.0813973248005
1465655425,547,274959,40,64,0.245266512036,0.0968606695533
1465655427,6,274959,41,4,0.136582091451,0.12697699666
1465655428,461,274959,41,8,0.173204123974,0.131857946515
1465655429,959,274959,41,12,0.209821105003,0.110695563257
1465655431,375,274959,41,16,0.183667212725,0.0537214241922
1465655432,833,274959,41,20,0.180761054158,0.119652248919
1465655434,327,274959,41,24,0.234235092998,0.0944206118584
1465655435,746,274959,41,28,0.119738265872,0.156283974648
1465655437,205,274959,41,32,0.113925747573,0.112329132855
1465655438,660,274959,41,36,0.241210177541,0.100119970739
1465655440,166,274959,41,40,0.0959018990397,0.0781430751085
1465655441,576,274959,41,44,0.177273198962,0.0724451467395
1465655443,32,274959,41,48,0.155766844749,0.0732591971755
1465655444,537,274959,41,52,0.242949783802,0.13919249177
1465655445,946,274959,41,56,0.145885065198,0.118845097721
1465655447,416,274959,41,60,0.166808784008,0.132683217525
1465655448,859,274959,41,64,0.186567530036,0.173382088542
1465655450,354,274959,42,4,0.245279625058,0.0317469239235
1465655451,773,274959,42,8,0.176113039255,0.160362690687
1465655453,229,274959,42,12,0.234232410789,0.119662769139
1465655454,725,274959,42,16,0.167398795485,0.179906189442
1465655456,143,274959,42,20,0.234823286533,0.0455870851874
1465655457,600,274959,42,24,0.223778486252,0.0732642784715
1465655459,57,274959,42,28,0.118573509157,0.0830328464508
1465655460,553,274959,42,32,0.185992404819,0.0846602991223
1465655461,971,274959,42,36,0.219708606601,0.0683803483844
1465655463,428,274959,42,40,0.265045315027,0.110711045563
1465655464,923,274959,42,44,0.17436888814,0.114782504737
1465655466,342,274959,42,48,0.14240129292,0.123737178743
1465655467,799,274959,42,52,0.180180087686,0.161181658506
1465655469,255,274959,42,56,0.151700019836,0.139202341437
1465655470,751,274959,42,60,0.1261292696,0.0993172973394
1465655472,170,274959,42,64,0.197623670101,0.121299915016
1465655473,627,274959,43,4,0.29236677289,0.074896581471
1465655475,131,274959,43,8,0.19762212038,0.100132115185
1465655476,540,274959,43,12,0.171471104026,0.207594051957
1465655477,998,274959,43,16,0.253428518772,0.195382639766
1465655479,454,274959,43,20,0.195304840803,0.118045434356
1465655480,950,274959,43,24,0.106370978057,0.0732693225145
1465655482,368,274959,43,28,0.218554586172,0.102577060461
1465655483,825,274959,43,32,0.207507252693,0.122116453946
1465655485,320,274959,43,36,0.21447853744,0.0911820605397
1465655486,739,274959,43,40,0.246446877718,0.135958954692
1465655488,195,274959,43,44,0.241802439094,0.144096538424
1465655489,652,274959,43,48,0.202277049422,0.136769622564
1465655491,148,274959,43,52,0.226100087166,0.128630802035
1465655492,566,274959,43,56,0.195300027728,0.153868705034
1465655494,25,274959,43,60,0.167981252074,0.197017073631
1465655495,527,274959,43,64,0.158106520772,0.131076350808
1465655496,939,274959,44,4,0.270292431116,0.166084334254
1465655498,395,274959,44,8,0.192406743765,0.0545476861298
1465655499,852,274959,44,12,0.191237851977,0.0936268717051
1465655501,346,274959,44,16,0.194144234061,0.0993258878589
1465655502,765,274959,44,20,0.23600615561,0.131896048784
1465655504,221,274959,44,24,0.338314294815,0.0944440886378
1465655505,717,274959,44,28,0.177880585194,0.0968827456236
1465655507,135,274959,44,32,0.213340431452,0.121306978166
1465655508,593,274959,44,36,0.227877810597,0.113164044917
1465655510,50,274959,44,40,0.259266555309,0.0749027505517
1465655511,546,274959,44,44,0.179626390338,0.0911859422922
1465655512,964,274959,44,48,0.267416000366,0.090371645987
1465655514,420,274959,44,52,0.16277167201,0.127013236284
1465655515,916,274959,44,56,0.265666633844,0.102587610483
1465655517,334,274959,44,60,0.22496676445,0.0863023400307
1465655518,791,274959,44,64,0.183703050017,0.0985149219632
1465655520,248,274959,45,4,0.269159853458,0.0806031227112
1465655521,744,274959,45,8,0.347045749426,0.0928184092045
1465655523,162,274959,45,12,0.184275373816,0.131900146604
1465655524,619,274959,45,16,0.163929462433,0.0700210779905
1465655526,114,274959,45,20,0.213925257325,0.176678091288
1465655527,533,274959,45,24,0.24008461833,0.113171674311
1465655528,989,274959,45,28,0.212757393718,0.126196324825
1465655530,446,274959,45,32,0.134865060449,0.245072826743
1465655531,942,274959,45,36,0.196484461427,0.125386103988
1465655533,360,274959,45,40,0.202890887856,0.096891105175
1465655534,817,274959,45,44,0.236609131098,0.0977053269744
1465655536,313,274959,45,48,0.207549467683,0.105846144259
1465655537,731,274959,45,52,0.163946613669,0.136785790324
1465655539,188,274959,45,56,0.238940477371,0.170992583036
1465655540,645,274959,45,60,0.252893209457,0.0806107968092
1465655542,141,274959,45,64,0.130220472813,0.0863083079457
1465655543,559,274959,46,4,0.244755730033,0.117252513766
1465655545,17,274959,46,8,0.170922011137,0.122952289879
1465655546,511,274959,46,12,0.189523875713,0.0960803329945
1465655547,930,274959,46,16,0.231963574886,0.149823531508
1465655549,387,274959,46,20,0.167433589697,0.0635113418102
1465655550,843,274959,46,24,0.224988907576,0.083053290844
1465655552,339,274959,46,28,0.180797785521,0.159596219659
1465655553,757,274959,46,32,0.227305263281,0.115625835955
1465655555,214,274959,46,36,0.183133795857,0.169372022152
1465655556,710,274959,46,40,0.170347452164,0.102602519095
1465655558,128,274959,46,44,0.159882411361,0.0952737629414
1465655559,585,274959,46,48,0.151164457202,0.0570015646517
1465655561,42,274959,46,52,0.219768434763,0.175894111395
1465655562,538,274959,46,56,0.195931106806,0.161236271262
1465655563,956,274959,46,60,0.128489166498,0.078987583518
1465655565,413,274959,46,64,0.256978332996,0.122145749629
1465655566,911,274959,47,4,0.230237543583,0.0814297273755
1465655568,328,274959,47,8,0.17907255888,0.0846905261278
1465655569,785,274959,47,12,0.184305205941,0.0969055071473
1465655571,241,274959,47,16,0.156400054693,0.201947540045
1465655572,737,274959,47,20,0.195351585746,0.0928342267871
1465655574,154,274959,47,24,0.201165661216,0.144137367606
1465655575,612,274959,47,28,0.170354470611,0.113192684948
1465655577,107,274959,47,32,0.163377478719,0.0692185461521
1465655578,525,274959,47,36,0.206987634301,0.131922617555
1465655579,982,274959,47,40,0.154660820961,0.078991368413
1465655581,439,274959,47,44,0.238383293152,0.093650303781
1465655582,935,274959,47,48,0.183148145676,0.121338218451
1465655584,353,274959,47,52,0.165704920888,0.0708488151431
1465655585,810,274959,47,56,0.206985801458,0.178343579173
1465655587,306,274959,47,60,0.165707305074,0.122964665294
1465655588,724,274959,47,64,0.0912843719125,0.0936485901475
1465655590,181,274959,48,4,0.116870552301,0.0887643992901
1465655591,638,274959,48,8,0.165710404515,0.118896983564
1465655593,134,274959,48,12,0.237227514386,0.131112426519
1465655594,551,274959,48,16,0.254097312689,0.178349003196
1465655596,8,274959,48,20,0.214558169246,0.122156850994
1465655597,504,274959,48,24,0.152919352055,0.0586353652179
1465655598,923,274959,48,28,0.150598719716,0.125415623188
1465655600,379,274959,48,32,0.194208398461,0.17020688951
1465655601,836,274959,48,36,0.151183217764,0.140075162053
1465655603,332,274959,48,40,0.162812680006,0.127044901252
1465655604,750,274959,48,44,0.218638747931,0.0822546556592
1465655606,207,274959,48,48,0.187820911407,0.0985434055328
1465655607,702,274959,48,52,0.22968813777,0.0732967481017
1465655609,121,274959,48,56,0.162819743156,0.135192558169
1465655610,578,274959,48,60,0.165145710111,0.171841144562
1465655612,35,274959,48,64,0.229107156396,0.114019460976
1465655613,539,274959,49,4,0.206427305937,0.142523750663
1465655614,949,274959,49,8,0.210497692227,0.0977305844426
1465655616,405,274959,49,12,0.172121018171,0.0887734368443
1465655617,901,274959,49,16,0.167469114065,0.0912167429924
1465655619,319,274959,49,20,0.186655700207,0.112394616008
1465655483,825,274959,43,32,0.207507252693,0.122116453946
1465655620,776,274959,49,24,0.163979157805,0.0407223775983
1465655622,233,274959,49,28,0.219220325351,0.0855169892311
1465655623,729,274959,49,32,0.26516020298,0.158814400434
1465655625,161,274959,49,36,0.264576435089,0.101803705096
1465655626,605,274959,49,40,0.15002758801,0.131126433611
1465655628,113,274959,49,44,0.164565175772,0.0847027897835
1465655629,518,274959,49,48,0.163405910134,0.0993652045727
1465655630,975,274959,49,52,0.201780319214,0.0969204977155
1465655632,432,274959,49,56,0.202943354845,0.117281958461
1465655633,927,274959,49,60,0.225049123168,0.0871478244662
1465655635,345,274959,49,64,0.22214153409,0.118911989033
1465655636,803,274959,50,4,0.181434541941,0.0570121929049
1465655638,309,274959,50,8,0.155270472169,0.109142810106
1465655639,717,274959,50,12,0.20528267324,0.147424221039
1465655641,175,274959,50,16,0.237273946404,0.152309581637
1465655642,631,274959,50,20,0.233203068376,0.161268979311
1465655644,126,274959,50,24,0.202952489257,0.0773783177137
1465655645,545,274959,50,28,0.193648040295,0.174304828048
1465655647,1,274959,50,32,0.236096292734,0.144165694714
1465655648,497,274959,50,36,0.2012090832,0.0838925987482
1465655649,915,274959,50,40,0.107001356781,0.112399816513
1465655651,372,274959,50,44,0.271006762981,0.15231539309
1465655652,829,274959,50,48,0.130850881338,0.108331270516
1465655654,324,274959,50,52,0.237275764346,0.0480567216873
1465655655,743,274959,50,56,0.155279606581,0.126250073314
1465655657,200,274959,50,60,0.234954923391,0.140096873045
1465655658,695,274959,50,64,0.195990949869,0.144171699882
1465655660,113,274959,51,4,0.20762245357,0.0537589304149
1465655661,570,274959,51,8,0.16225887835,0.128698557615
1465655663,27,274959,51,12,0.124459423125,0.100188650191
1465655664,523,274959,51,16,0.195994496346,0.136028513312
1465655665,941,274959,51,20,0.127370685339,0.116481654346
1465655667,399,274959,51,24,0.2756729424,0.0822679027915
1465655668,894,274959,51,28,0.227985918522,0.0480587929487
1465655670,312,274959,51,32,0.234383508563,0.127885267138
1465655671,769,274959,51,36,0.271602481604,0.102635808289
1465655673,226,274959,51,40,0.13085770607,0.1352186203
1465655674,721,274959,51,44,0.129696905613,0.0847165733576
1465655676,140,274959,51,48,0.152382910252,0.074126727879
1465655677,596,274959,51,52,0.173902615905,0.138478502631
1465655679,92,274959,51,56,0.186693206429,0.145812928677
1465655680,510,274959,51,60,0.180295646191,0.109156042337
1465655681,968,274959,51,64,0.171578466892,0.131150662899
1465655683,424,274959,52,4,0.235554859042,0.117303542793
1465655684,920,274959,52,8,0.216361537576,0.172696873546
1465655686,338,274959,52,12,0.213463574648,0.0961230769753
1465655687,795,274959,52,16,0.174493387341,0.118117339909
1465655689,290,274959,52,20,0.238468468189,0.191437736154
1465655690,709,274959,52,24,0.23730546236,0.201210513711
1465655692,166,274959,52,28,0.14889754355,0.134411886334
1465655693,622,274959,52,32,0.227409034967,0.173520952463
1465655695,118,274959,52,36,0.222174555063,0.162930488586
1465655696,537,274959,52,40,0.202992632985,0.159671291709
1465655697,993,274959,52,44,0.163441866636,0.142562031746
1465655699,489,274959,52,48,0.209973350167,0.0317709632218
1465655700,907,274959,52,52,0.194274932146,0.139307186007
1465655702,364,274959,52,56,0.22219465673,0.206924140453
1465655703,821,274959,52,60,0.147160813212,0.0953133255243
1465655705,317,274959,52,64,0.184388071299,0.189002096653
1465655706,735,274959,53,4,0.215216398239,0.0814664289355
1465655708,192,274959,53,8,0.240231558681,0.0741328820586
1465655709,714,274959,53,12,0.176241695881,0.118123151362
1465655711,106,274959,53,16,0.160536974669,0.180035978556
1465655712,563,274959,53,20,0.212893977761,0.164561614394
1465655714,20,274959,53,24,0.243137747049,0.0651746615767
1465655715,515,274959,53,28,0.207655921578,0.118129089475
1465655716,934,274959,53,32,0.152977600694,0.207746312022
1465655718,390,274959,53,36,0.212303653359,0.141754999757
1465655719,886,274959,53,40,0.209395378828,0.153975218534
1465655721,305,274959,53,44,0.246041804552,0.107539273798
1465655722,761,274959,53,48,0.262328267097,0.0480667985976
1465655724,219,274959,53,52,0.29141163826,0.0798385739326
1465655725,714,274959,53,56,0.21230699122,0.101024724543
1465655727,132,274959,53,60,0.236155152321,0.221602633595
1465655728,590,274959,53,64,0.198351189494,0.105912171304
1465655730,84,274959,54,4,0.237325459719,0.127097994089
1465655731,503,274959,54,8,0.257684230804,0.160501942039
1465655732,960,274959,54,12,0.292011231184,0.133614495397
1465655734,417,274959,54,16,0.230344504118,0.0871748477221
1465655735,913,274959,54,20,0.175666719675,0.131984353065
1465655737,331,274959,54,24,0.224532172084,0.126282006502
1465655738,787,274959,54,28,0.208825975657,0.160504087806
1465655740,283,274959,54,32,0.233256876469,0.117322787642
